"exchange","bid","ask","time","created_at"
"zaif","484670.0","484995.0","1502783389","2017-08-15 07:49:49 UTC"
"coincheck","485527.0","485842.0","1502783391","2017-08-15 07:49:51 UTC"
"zaif","484670.0","484995.0","1502783391","2017-08-15 07:49:51 UTC"
"coincheck","485680.0","485834.0","1502783392","2017-08-15 07:49:52 UTC"
"zaif","484675.0","484895.0","1502783393","2017-08-15 07:49:53 UTC"
"coincheck","485610.0","485834.0","1502783394","2017-08-15 07:49:54 UTC"
"zaif","484675.0","484895.0","1502783394","2017-08-15 07:49:54 UTC"
"coincheck","485532.0","485595.0","1502783395","2017-08-15 07:49:55 UTC"
"zaif","484675.0","485240.0","1502783396","2017-08-15 07:49:56 UTC"
"coincheck","485511.0","485590.0","1502783397","2017-08-15 07:49:57 UTC"
"zaif","484680.0","485240.0","1502783397","2017-08-15 07:49:57 UTC"
"coincheck","485512.0","485585.0","1502783398","2017-08-15 07:49:58 UTC"
"zaif","484680.0","485240.0","1502783399","2017-08-15 07:49:59 UTC"
"coincheck","485584.0","485591.0","1502783400","2017-08-15 07:50:00 UTC"
"zaif","484685.0","485240.0","1502783400","2017-08-15 07:50:00 UTC"
"coincheck","485528.0","485586.0","1502783401","2017-08-15 07:50:01 UTC"
"zaif","484685.0","485245.0","1502783402","2017-08-15 07:50:02 UTC"
"coincheck","485528.0","485599.0","1502783403","2017-08-15 07:50:03 UTC"
"zaif","484700.0","485245.0","1502783403","2017-08-15 07:50:03 UTC"
"coincheck","485595.0","485600.0","1502783405","2017-08-15 07:50:05 UTC"
"zaif","484700.0","485145.0","1502783405","2017-08-15 07:50:05 UTC"
"coincheck","485518.0","485594.0","1502783406","2017-08-15 07:50:06 UTC"
"zaif","484705.0","485145.0","1502783406","2017-08-15 07:50:06 UTC"
"coincheck","485533.0","485596.0","1502783408","2017-08-15 07:50:08 UTC"
"zaif","484705.0","485145.0","1502783408","2017-08-15 07:50:08 UTC"
"coincheck","485533.0","485595.0","1502783409","2017-08-15 07:50:09 UTC"
"zaif","484710.0","485260.0","1502783409","2017-08-15 07:50:09 UTC"
"coincheck","485538.0","485799.0","1502783411","2017-08-15 07:50:11 UTC"
"zaif","484715.0","485260.0","1502783411","2017-08-15 07:50:11 UTC"
"coincheck","485542.0","485799.0","1502783412","2017-08-15 07:50:12 UTC"
"zaif","484720.0","485255.0","1502783413","2017-08-15 07:50:13 UTC"
"coincheck","485548.0","485799.0","1502783414","2017-08-15 07:50:14 UTC"
"zaif","484720.0","485260.0","1502783414","2017-08-15 07:50:14 UTC"
"coincheck","485550.0","485790.0","1502783416","2017-08-15 07:50:16 UTC"
"zaif","485005.0","485260.0","1502783416","2017-08-15 07:50:16 UTC"
"coincheck","485557.0","485594.0","1502783418","2017-08-15 07:50:18 UTC"
"zaif","485000.0","485260.0","1502783418","2017-08-15 07:50:18 UTC"
"coincheck","485562.0","485593.0","1502783419","2017-08-15 07:50:19 UTC"
"zaif","485000.0","485260.0","1502783420","2017-08-15 07:50:20 UTC"
"coincheck","485557.0","485589.0","1502783421","2017-08-15 07:50:21 UTC"
"zaif","485260.0","485300.0","1502783421","2017-08-15 07:50:21 UTC"
"coincheck","485557.0","485585.0","1502783423","2017-08-15 07:50:23 UTC"
"zaif","485005.0","485160.0","1502783423","2017-08-15 07:50:23 UTC"
"coincheck","485557.0","485585.0","1502783424","2017-08-15 07:50:24 UTC"
"zaif","485000.0","485155.0","1502783425","2017-08-15 07:50:25 UTC"
"coincheck","485557.0","485589.0","1502783427","2017-08-15 07:50:27 UTC"
"zaif","484800.0","484900.0","1502783427","2017-08-15 07:50:27 UTC"
"coincheck","485533.0","485573.0","1502783429","2017-08-15 07:50:29 UTC"
"zaif","484755.0","484900.0","1502783429","2017-08-15 07:50:29 UTC"
"coincheck","485533.0","485565.0","1502783431","2017-08-15 07:50:31 UTC"
"zaif","484900.0","485000.0","1502783431","2017-08-15 07:50:31 UTC"
"coincheck","485533.0","485567.0","1502783433","2017-08-15 07:50:33 UTC"
"zaif","484915.0","485000.0","1502783433","2017-08-15 07:50:33 UTC"
"coincheck","485533.0","485563.0","1502783435","2017-08-15 07:50:35 UTC"
"zaif","484920.0","484995.0","1502783435","2017-08-15 07:50:35 UTC"
"coincheck","485533.0","485563.0","1502783437","2017-08-15 07:50:37 UTC"
"zaif","484925.0","484995.0","1502783437","2017-08-15 07:50:37 UTC"
"coincheck","485880.0","486000.0","1502783439","2017-08-15 07:50:39 UTC"
"zaif","484925.0","485000.0","1502783439","2017-08-15 07:50:39 UTC"
"coincheck","485751.0","485995.0","1502783441","2017-08-15 07:50:41 UTC"
"zaif","484930.0","485160.0","1502783441","2017-08-15 07:50:41 UTC"
"coincheck","485810.0","486000.0","1502783443","2017-08-15 07:50:43 UTC"
"zaif","484930.0","485160.0","1502783443","2017-08-15 07:50:43 UTC"
"coincheck","485854.0","486490.0","1502783445","2017-08-15 07:50:45 UTC"
"zaif","484935.0","485160.0","1502783445","2017-08-15 07:50:45 UTC"
"coincheck","485859.0","486168.0","1502783446","2017-08-15 07:50:46 UTC"
"zaif","485360.0","485410.0","1502783447","2017-08-15 07:50:47 UTC"
"coincheck","486004.0","486159.0","1502783448","2017-08-15 07:50:48 UTC"
"zaif","484935.0","485260.0","1502783449","2017-08-15 07:50:49 UTC"
"coincheck","485911.0","486030.0","1502783450","2017-08-15 07:50:50 UTC"
"zaif","484935.0","485155.0","1502783450","2017-08-15 07:50:50 UTC"
"coincheck","485900.0","486025.0","1502783452","2017-08-15 07:50:52 UTC"
"zaif","484940.0","485260.0","1502783452","2017-08-15 07:50:52 UTC"
"coincheck","485906.0","486270.0","1502783453","2017-08-15 07:50:53 UTC"
"zaif","484940.0","485360.0","1502783454","2017-08-15 07:50:54 UTC"
"coincheck","485915.0","486329.0","1502783455","2017-08-15 07:50:55 UTC"
"zaif","484945.0","485360.0","1502783455","2017-08-15 07:50:55 UTC"
"coincheck","485921.0","486369.0","1502783457","2017-08-15 07:50:57 UTC"
"zaif","485370.0","485410.0","1502783457","2017-08-15 07:50:57 UTC"
"coincheck","485927.0","486000.0","1502783459","2017-08-15 07:50:59 UTC"
"zaif","485370.0","485410.0","1502783459","2017-08-15 07:50:59 UTC"
"coincheck","485933.0","486348.0","1502783460","2017-08-15 07:51:00 UTC"
"zaif","485370.0","485410.0","1502783461","2017-08-15 07:51:01 UTC"
"coincheck","485945.0","486342.0","1502783462","2017-08-15 07:51:02 UTC"
"zaif","485375.0","485410.0","1502783462","2017-08-15 07:51:02 UTC"
"coincheck","485953.0","486337.0","1502783464","2017-08-15 07:51:04 UTC"
"zaif","485380.0","485410.0","1502783464","2017-08-15 07:51:04 UTC"
"coincheck","485965.0","486430.0","1502783466","2017-08-15 07:51:06 UTC"
"zaif","485380.0","485410.0","1502783466","2017-08-15 07:51:06 UTC"
"coincheck","485974.0","486384.0","1502783467","2017-08-15 07:51:07 UTC"
"zaif","485380.0","485410.0","1502783468","2017-08-15 07:51:08 UTC"
"coincheck","485979.0","486385.0","1502783469","2017-08-15 07:51:09 UTC"
"zaif","485410.0","485440.0","1502783469","2017-08-15 07:51:09 UTC"
"coincheck","486010.0","486381.0","1502783471","2017-08-15 07:51:11 UTC"
"zaif","485410.0","485435.0","1502783471","2017-08-15 07:51:11 UTC"
"coincheck","486020.0","486381.0","1502783472","2017-08-15 07:51:12 UTC"
"zaif","485415.0","485435.0","1502783473","2017-08-15 07:51:13 UTC"
"coincheck","486032.0","486380.0","1502783474","2017-08-15 07:51:14 UTC"
"zaif","485415.0","485565.0","1502783476","2017-08-15 07:51:16 UTC"
"coincheck","486237.0","486499.0","1502783477","2017-08-15 07:51:17 UTC"
"zaif","485445.0","485565.0","1502783478","2017-08-15 07:51:18 UTC"
"coincheck","486243.0","486499.0","1502783479","2017-08-15 07:51:19 UTC"
"zaif","485450.0","485585.0","1502783479","2017-08-15 07:51:19 UTC"
"coincheck","486253.0","486495.0","1502783481","2017-08-15 07:51:21 UTC"
"zaif","485570.0","485640.0","1502783481","2017-08-15 07:51:21 UTC"
"coincheck","486254.0","486498.0","1502783483","2017-08-15 07:51:23 UTC"
"zaif","485575.0","485700.0","1502783483","2017-08-15 07:51:23 UTC"
"coincheck","486264.0","487000.0","1502783485","2017-08-15 07:51:25 UTC"
"zaif","485580.0","485700.0","1502783485","2017-08-15 07:51:25 UTC"
"coincheck","486410.0","487000.0","1502783486","2017-08-15 07:51:26 UTC"
"zaif","485585.0","485700.0","1502783486","2017-08-15 07:51:26 UTC"
"coincheck","486474.0","486999.0","1502783488","2017-08-15 07:51:28 UTC"
"zaif","485590.0","485700.0","1502783488","2017-08-15 07:51:28 UTC"
"coincheck","486472.0","486995.0","1502783489","2017-08-15 07:51:29 UTC"
"zaif","485590.0","485700.0","1502783490","2017-08-15 07:51:30 UTC"
"coincheck","486484.0","486989.0","1502783491","2017-08-15 07:51:31 UTC"
"zaif","485595.0","485700.0","1502783491","2017-08-15 07:51:31 UTC"
"coincheck","486471.0","486980.0","1502783493","2017-08-15 07:51:33 UTC"
"zaif","485595.0","485695.0","1502783493","2017-08-15 07:51:33 UTC"
"coincheck","486498.0","486974.0","1502783494","2017-08-15 07:51:34 UTC"
"zaif","485710.0","485780.0","1502783495","2017-08-15 07:51:35 UTC"
"coincheck","486510.0","486968.0","1502783496","2017-08-15 07:51:36 UTC"
"zaif","485710.0","485780.0","1502783496","2017-08-15 07:51:36 UTC"
"coincheck","486518.0","486959.0","1502783498","2017-08-15 07:51:38 UTC"
"zaif","485710.0","485815.0","1502783498","2017-08-15 07:51:38 UTC"
"coincheck","486528.0","486951.0","1502783499","2017-08-15 07:51:39 UTC"
"zaif","485710.0","485815.0","1502783500","2017-08-15 07:51:40 UTC"
"coincheck","486537.0","486999.0","1502783501","2017-08-15 07:51:41 UTC"
"zaif","485715.0","485810.0","1502783501","2017-08-15 07:51:41 UTC"
"coincheck","486550.0","486999.0","1502783503","2017-08-15 07:51:43 UTC"
"zaif","485715.0","485810.0","1502783503","2017-08-15 07:51:43 UTC"
"coincheck","486800.0","486990.0","1502783505","2017-08-15 07:51:45 UTC"
"zaif","486115.0","486165.0","1502783505","2017-08-15 07:51:45 UTC"
"coincheck","486560.0","486794.0","1502783506","2017-08-15 07:51:46 UTC"
"zaif","485715.0","486105.0","1502783507","2017-08-15 07:51:47 UTC"
"coincheck","486542.0","486600.0","1502783508","2017-08-15 07:51:48 UTC"
"zaif","485720.0","486105.0","1502783509","2017-08-15 07:51:49 UTC"
"coincheck","486500.0","486538.0","1502783510","2017-08-15 07:51:50 UTC"
"zaif","485725.0","486100.0","1502783510","2017-08-15 07:51:50 UTC"
"coincheck","486476.0","486526.0","1502783512","2017-08-15 07:51:52 UTC"
"zaif","486005.0","486100.0","1502783512","2017-08-15 07:51:52 UTC"
"coincheck","486476.0","486500.0","1502783513","2017-08-15 07:51:53 UTC"
"zaif","485735.0","485905.0","1502783514","2017-08-15 07:51:54 UTC"
"coincheck","486090.0","486267.0","1502783515","2017-08-15 07:51:55 UTC"
"zaif","485735.0","485900.0","1502783516","2017-08-15 07:51:56 UTC"
"coincheck","486087.0","486258.0","1502783517","2017-08-15 07:51:57 UTC"
"zaif","485740.0","485880.0","1502783517","2017-08-15 07:51:57 UTC"
"coincheck","485714.0","486246.0","1502783519","2017-08-15 07:51:59 UTC"
"zaif","485730.0","485780.0","1502783519","2017-08-15 07:51:59 UTC"
"coincheck","485718.0","486075.0","1502783521","2017-08-15 07:52:01 UTC"
"zaif","485735.0","485780.0","1502783521","2017-08-15 07:52:01 UTC"
"coincheck","485719.0","486064.0","1502783522","2017-08-15 07:52:02 UTC"
"zaif","485730.0","485775.0","1502783523","2017-08-15 07:52:03 UTC"
"coincheck","485754.0","486054.0","1502783524","2017-08-15 07:52:04 UTC"
"zaif","485880.0","485905.0","1502783525","2017-08-15 07:52:05 UTC"
"coincheck","485766.0","486040.0","1502783527","2017-08-15 07:52:07 UTC"
"zaif","485785.0","485880.0","1502783527","2017-08-15 07:52:07 UTC"
"coincheck","485771.0","486031.0","1502783528","2017-08-15 07:52:08 UTC"
"zaif","485785.0","485880.0","1502783529","2017-08-15 07:52:09 UTC"
"coincheck","485777.0","486022.0","1502783530","2017-08-15 07:52:10 UTC"
"zaif","485785.0","485880.0","1502783530","2017-08-15 07:52:10 UTC"
"coincheck","485801.0","486014.0","1502783532","2017-08-15 07:52:12 UTC"
"zaif","485790.0","485875.0","1502783532","2017-08-15 07:52:12 UTC"
"coincheck","485805.0","486004.0","1502783534","2017-08-15 07:52:14 UTC"
"zaif","485780.0","485785.0","1502783534","2017-08-15 07:52:14 UTC"
"coincheck","485810.0","485992.0","1502783536","2017-08-15 07:52:16 UTC"
"zaif","485785.0","485875.0","1502783536","2017-08-15 07:52:16 UTC"
"coincheck","485816.0","485979.0","1502783538","2017-08-15 07:52:18 UTC"
"zaif","485785.0","485870.0","1502783538","2017-08-15 07:52:18 UTC"
"coincheck","485820.0","485971.0","1502783539","2017-08-15 07:52:19 UTC"
"zaif","485780.0","485865.0","1502783540","2017-08-15 07:52:20 UTC"
"coincheck","485820.0","485962.0","1502783541","2017-08-15 07:52:21 UTC"
"zaif","485780.0","485785.0","1502783541","2017-08-15 07:52:21 UTC"
"coincheck","485820.0","485952.0","1502783543","2017-08-15 07:52:23 UTC"
"zaif","485780.0","485785.0","1502783543","2017-08-15 07:52:23 UTC"
"coincheck","485801.0","485941.0","1502783546","2017-08-15 07:52:26 UTC"
"zaif","485735.0","485775.0","1502783546","2017-08-15 07:52:26 UTC"
"coincheck","485801.0","485934.0","1502783547","2017-08-15 07:52:27 UTC"
"zaif","485735.0","485775.0","1502783548","2017-08-15 07:52:28 UTC"
"coincheck","485801.0","485925.0","1502783549","2017-08-15 07:52:29 UTC"
"zaif","485735.0","485770.0","1502783549","2017-08-15 07:52:29 UTC"
"coincheck","485852.0","485913.0","1502783551","2017-08-15 07:52:31 UTC"
"zaif","485735.0","485775.0","1502783551","2017-08-15 07:52:31 UTC"
"coincheck","485800.0","485903.0","1502783553","2017-08-15 07:52:33 UTC"
"zaif","485735.0","485805.0","1502783553","2017-08-15 07:52:33 UTC"
"coincheck","485800.0","485897.0","1502783554","2017-08-15 07:52:34 UTC"
"zaif","485735.0","485770.0","1502783554","2017-08-15 07:52:34 UTC"
"coincheck","485732.0","485894.0","1502783556","2017-08-15 07:52:36 UTC"
"zaif","485740.0","485765.0","1502783556","2017-08-15 07:52:36 UTC"
"coincheck","485800.0","485895.0","1502783558","2017-08-15 07:52:38 UTC"
"zaif","485740.0","485765.0","1502783558","2017-08-15 07:52:38 UTC"
"coincheck","486094.0","486220.0","1502783560","2017-08-15 07:52:40 UTC"
"zaif","485735.0","485805.0","1502783561","2017-08-15 07:52:41 UTC"
"coincheck","486094.0","486214.0","1502783562","2017-08-15 07:52:42 UTC"
"zaif","485745.0","485805.0","1502783562","2017-08-15 07:52:42 UTC"
"coincheck","486240.0","486329.0","1502783565","2017-08-15 07:52:45 UTC"
"zaif","485740.0","485800.0","1502783565","2017-08-15 07:52:45 UTC"
"coincheck","486239.0","486241.0","1502783566","2017-08-15 07:52:46 UTC"
"zaif","485740.0","485795.0","1502783567","2017-08-15 07:52:47 UTC"
"coincheck","486239.0","486240.0","1502783568","2017-08-15 07:52:48 UTC"
"zaif","485745.0","485795.0","1502783568","2017-08-15 07:52:48 UTC"
"coincheck","485982.0","486239.0","1502783570","2017-08-15 07:52:50 UTC"
"zaif","485750.0","485795.0","1502783570","2017-08-15 07:52:50 UTC"
"coincheck","485991.0","486380.0","1502783572","2017-08-15 07:52:52 UTC"
"zaif","485750.0","485790.0","1502783572","2017-08-15 07:52:52 UTC"
"coincheck","486002.0","486390.0","1502783574","2017-08-15 07:52:54 UTC"
"zaif","485750.0","485790.0","1502783574","2017-08-15 07:52:54 UTC"
"coincheck","486010.0","486390.0","1502783575","2017-08-15 07:52:55 UTC"
"zaif","485735.0","485750.0","1502783576","2017-08-15 07:52:56 UTC"
"coincheck","486023.0","486385.0","1502783577","2017-08-15 07:52:57 UTC"
"zaif","485735.0","485750.0","1502783578","2017-08-15 07:52:58 UTC"
"coincheck","486031.0","486371.0","1502783579","2017-08-15 07:52:59 UTC"
"zaif","485740.0","485750.0","1502783580","2017-08-15 07:53:00 UTC"
"coincheck","486043.0","486359.0","1502783581","2017-08-15 07:53:01 UTC"
"zaif","485740.0","485840.0","1502783581","2017-08-15 07:53:01 UTC"
"coincheck","485781.0","486023.0","1502783583","2017-08-15 07:53:03 UTC"
"zaif","485745.0","485995.0","1502783583","2017-08-15 07:53:03 UTC"
"coincheck","485786.0","486011.0","1502783585","2017-08-15 07:53:05 UTC"
"zaif","485745.0","485835.0","1502783585","2017-08-15 07:53:05 UTC"
"coincheck","485750.0","485991.0","1502783587","2017-08-15 07:53:07 UTC"
"zaif","485750.0","485815.0","1502783587","2017-08-15 07:53:07 UTC"
"coincheck","485870.0","485983.0","1502783588","2017-08-15 07:53:08 UTC"
"zaif","485750.0","485815.0","1502783589","2017-08-15 07:53:09 UTC"
"coincheck","485870.0","485966.0","1502783591","2017-08-15 07:53:11 UTC"
"zaif","485745.0","485815.0","1502783591","2017-08-15 07:53:11 UTC"
"coincheck","485919.0","485957.0","1502783593","2017-08-15 07:53:13 UTC"
"zaif","485760.0","485815.0","1502783593","2017-08-15 07:53:13 UTC"
"coincheck","485919.0","485995.0","1502783595","2017-08-15 07:53:15 UTC"
"zaif","485760.0","485810.0","1502783595","2017-08-15 07:53:15 UTC"
"coincheck","485919.0","485986.0","1502783597","2017-08-15 07:53:17 UTC"
"zaif","485760.0","485810.0","1502783597","2017-08-15 07:53:17 UTC"
"coincheck","485919.0","486190.0","1502783598","2017-08-15 07:53:18 UTC"
"zaif","485765.0","485810.0","1502783599","2017-08-15 07:53:19 UTC"
"coincheck","485924.0","486289.0","1502783600","2017-08-15 07:53:20 UTC"
"zaif","485760.0","485805.0","1502783600","2017-08-15 07:53:20 UTC"
"coincheck","486000.0","486251.0","1502783602","2017-08-15 07:53:22 UTC"
"zaif","485740.0","485805.0","1502783602","2017-08-15 07:53:22 UTC"
"coincheck","486004.0","486246.0","1502783604","2017-08-15 07:53:24 UTC"
"zaif","485735.0","485760.0","1502783604","2017-08-15 07:53:24 UTC"
"coincheck","486009.0","486239.0","1502783605","2017-08-15 07:53:25 UTC"
"zaif","485735.0","485760.0","1502783606","2017-08-15 07:53:26 UTC"
"coincheck","486013.0","486231.0","1502783607","2017-08-15 07:53:27 UTC"
"zaif","485735.0","485760.0","1502783607","2017-08-15 07:53:27 UTC"
"coincheck","485996.0","486217.0","1502783609","2017-08-15 07:53:29 UTC"
"zaif","485735.0","485755.0","1502783609","2017-08-15 07:53:29 UTC"
"coincheck","486000.0","486206.0","1502783610","2017-08-15 07:53:30 UTC"
"zaif","485735.0","485755.0","1502783611","2017-08-15 07:53:31 UTC"
"coincheck","485923.0","486191.0","1502783612","2017-08-15 07:53:32 UTC"
"zaif","485735.0","485755.0","1502783613","2017-08-15 07:53:33 UTC"
"coincheck","485931.0","486184.0","1502783614","2017-08-15 07:53:34 UTC"
"zaif","485735.0","485755.0","1502783614","2017-08-15 07:53:34 UTC"
"coincheck","485939.0","486000.0","1502783616","2017-08-15 07:53:36 UTC"
"zaif","485735.0","485755.0","1502783616","2017-08-15 07:53:36 UTC"
"coincheck","485918.0","485935.0","1502783618","2017-08-15 07:53:38 UTC"
"zaif","485735.0","485750.0","1502783618","2017-08-15 07:53:38 UTC"
"coincheck","485918.0","485929.0","1502783619","2017-08-15 07:53:39 UTC"
"zaif","485735.0","485750.0","1502783620","2017-08-15 07:53:40 UTC"
"coincheck","485918.0","485921.0","1502783622","2017-08-15 07:53:42 UTC"
"zaif","485735.0","485750.0","1502783622","2017-08-15 07:53:42 UTC"
"coincheck","485959.0","486240.0","1502783624","2017-08-15 07:53:44 UTC"
"zaif","485735.0","485745.0","1502783624","2017-08-15 07:53:44 UTC"
"coincheck","485969.0","486240.0","1502783625","2017-08-15 07:53:45 UTC"
"zaif","485735.0","485745.0","1502783626","2017-08-15 07:53:46 UTC"
"coincheck","485975.0","486232.0","1502783627","2017-08-15 07:53:47 UTC"
"zaif","485735.0","485745.0","1502783627","2017-08-15 07:53:47 UTC"
"coincheck","485950.0","486231.0","1502783629","2017-08-15 07:53:49 UTC"
"zaif","485740.0","485745.0","1502783629","2017-08-15 07:53:49 UTC"
"coincheck","485924.0","486226.0","1502783630","2017-08-15 07:53:50 UTC"
"zaif","485740.0","485750.0","1502783631","2017-08-15 07:53:51 UTC"
"coincheck","485919.0","486216.0","1502783632","2017-08-15 07:53:52 UTC"
"zaif","485735.0","485750.0","1502783632","2017-08-15 07:53:52 UTC"
"coincheck","485926.0","486203.0","1502783634","2017-08-15 07:53:54 UTC"
"zaif","485735.0","485750.0","1502783634","2017-08-15 07:53:54 UTC"
"coincheck","485934.0","486194.0","1502783636","2017-08-15 07:53:56 UTC"
"zaif","485735.0","485750.0","1502783636","2017-08-15 07:53:56 UTC"
"coincheck","485946.0","486177.0","1502783639","2017-08-15 07:53:59 UTC"
"zaif","485735.0","485750.0","1502783639","2017-08-15 07:53:59 UTC"
"coincheck","485928.0","486170.0","1502783641","2017-08-15 07:54:01 UTC"
"zaif","485735.0","485750.0","1502783641","2017-08-15 07:54:01 UTC"
"coincheck","485925.0","486157.0","1502783642","2017-08-15 07:54:02 UTC"
"zaif","485705.0","485720.0","1502783643","2017-08-15 07:54:03 UTC"
"coincheck","485929.0","486148.0","1502783644","2017-08-15 07:54:04 UTC"
"zaif","485710.0","485720.0","1502783644","2017-08-15 07:54:04 UTC"
"coincheck","485922.0","486135.0","1502783646","2017-08-15 07:54:06 UTC"
"zaif","485705.0","485720.0","1502783646","2017-08-15 07:54:06 UTC"
"coincheck","485924.0","486139.0","1502783648","2017-08-15 07:54:08 UTC"
"zaif","485705.0","485720.0","1502783648","2017-08-15 07:54:08 UTC"
"coincheck","485924.0","486139.0","1502783650","2017-08-15 07:54:10 UTC"
"zaif","485700.0","485720.0","1502783650","2017-08-15 07:54:10 UTC"
"coincheck","485934.0","486123.0","1502783652","2017-08-15 07:54:12 UTC"
"zaif","485700.0","485720.0","1502783652","2017-08-15 07:54:12 UTC"
"coincheck","485938.0","486114.0","1502783653","2017-08-15 07:54:13 UTC"
"zaif","485700.0","485720.0","1502783654","2017-08-15 07:54:14 UTC"
"coincheck","485947.0","486111.0","1502783655","2017-08-15 07:54:15 UTC"
"zaif","485700.0","485720.0","1502783655","2017-08-15 07:54:15 UTC"
"coincheck","485920.0","486104.0","1502783657","2017-08-15 07:54:17 UTC"
"zaif","485700.0","485720.0","1502783657","2017-08-15 07:54:17 UTC"
"coincheck","485923.0","486094.0","1502783658","2017-08-15 07:54:18 UTC"
"zaif","485700.0","485720.0","1502783659","2017-08-15 07:54:19 UTC"
"coincheck","485871.0","486081.0","1502783660","2017-08-15 07:54:20 UTC"
